States/UTs,Rice,Wheat,Atta,Gram Dal,Tur Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk,Groundnut Oil,Mustard Oil,Vanaspati,Soya Oil,Sunflower Oil,Palm Oil,Gur,Tea Loose,Salt,Potato,Onion,Tomato,Date,price_type
Maximum Price,58.0,42.0,62.0,102.0,126.0,132.0,128.0,115.0,52.0,72.5,250.0,220.0,180.0,200.0,250.0,174.0,90.0,580.0,28.0,55.0,70.0,70.0,2022-12-31,wholesale
Minimum Price,17.25,17.0,22.0,50.0,70.0,70.0,73.0,65.0,29.5,29.0,139.0,130.0,85.0,110.0,120.0,73.3,28.0,120.0,5.9,6.0,8.0,3.5,2022-12-31,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,92.5,95.0,80.0,38.0,50.0,180.0,150.0,130.0,140.0,170.0,100.0,40.0,220.0,24.0,15.0,20.0,10.0,2022-12-31,wholesale
Average Price,32.9646,28.7317,32.5867,63.060100000000006,101.26780000000001,96.1691,92.99780000000001,84.1056,38.4615,51.876099999999994,177.81380000000001,159.4291,123.23440000000001,140.6887,156.1219,106.1345,40.3221,249.0237,18.1086,18.0152,20.1101,17.5331,2023-01-01,wholesale
Maximum Price,58.0,41.0,55.0,100.0,124.5,132.5,117.0,115.0,46.0,72.5,241.75,220.0,179.0,186.81,210.0,174.0,90.0,580.0,28.0,45.0,70.0,70.0,2023-01-01,wholesale
Minimum Price,17.5,17.0,22.5,50.0,70.0,70.0,74.5,68.84,33.0,30.0,139.0,128.0,88.0,110.0,120.0,83.0,29.68,125.0,5.9,6.0,8.0,3.5,2023-01-01,wholesale
Modal Price,29.0,26.0,34.0,60.0,100.0,95.0,95.0,80.0,38.0,52.5,182.5,150.0,130.0,140.0,160.0,100.0,40.0,220.0,24.0,18.0,20.0,10.0,2023-01-01,wholesale
Average Price,32.6009,28.596799999999998,32.305,63.6938,101.448,96.6636,93.08409999999999,84.46610000000001,38.7834,51.751000000000005,174.861,159.5607,126.05,141.5238,157.6481,106.41159999999999,41.3304,250.315,17.7893,18.2907,20.6606,18.7849,2023-01-02,wholesale
Maximum Price,58.0,41.0,64.5,100.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,55.0,70.0,65.0,2023-01-02,wholesale
Minimum Price,17.5,17.0,17.5,50.0,70.0,70.0,73.0,65.0,29.0,29.0,139.0,128.0,84.0,110.0,120.0,73.1,28.0,120.0,5.9,6.0,8.0,3.5,2023-01-02,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,95.0,95.0,80.0,38.0,52.5,180.0,150.0,125.0,140.0,160.0,100.0,40.0,220.0,24.0,18.0,20.0,10.0,2023-01-02,wholesale
Average Price,32.907199999999996,29.101799999999997,32.5846,64.2426,101.9118,97.3322,93.6187,84.9769,38.7815,52.1379,175.7723,159.7539,126.8101,141.4454,156.5547,105.9585,42.0607,248.10479999999998,17.639200000000002,18.884,21.2526,19.2819,2023-01-03,wholesale
Maximum Price,58.0,42.0,64.5,102.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,186.81,240.0,174.0,90.0,580.0,28.0,55.0,70.0,70.0,2023-01-03,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,28.5,30.0,139.0,125.0,82.0,110.0,125.0,73.1,29.0,120.0,5.9,6.0,7.5,3.5,2023-01-03,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,95.0,95.0,80.0,38.0,50.0,175.0,150.0,130.0,140.0,160.0,100.0,40.0,220.0,24.0,18.0,20.0,20.0,2023-01-03,wholesale
Average Price,33.1428,29.128400000000003,32.6107,64.23859999999999,101.9465,97.3372,93.7402,84.8675,38.8424,51.992200000000004,175.94639999999998,159.7345,127.0984,141.7811,156.6027,106.1006,42.3232,248.6335,17.519000000000002,18.9063,21.4197,19.1582,2023-01-04,wholesale
Maximum Price,58.0,42.0,64.5,102.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,55.0,70.0,70.0,2023-01-04,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,28.0,29.0,139.0,124.0,81.0,110.0,126.0,73.1,28.5,120.0,5.9,5.0,7.4,3.25,2023-01-04,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,95.0,95.0,80.0,38.0,50.0,175.0,150.0,135.0,140.0,170.0,100.0,40.0,180.0,24.0,15.0,20.0,8.0,2023-01-04,wholesale
Average Price,33.03,29.1077,32.653800000000004,64.1866,101.8584,97.19229999999999,93.65469999999999,84.8149,38.825500000000005,52.1114,176.30180000000001,159.5668,127.0729,141.5111,156.54,106.15780000000001,42.012299999999996,249.58169999999998,17.4356,18.7325,21.351599999999998,19.2098,2023-01-05,wholesale
Maximum Price,58.0,42.0,64.5,102.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,55.0,70.0,70.0,2023-01-05,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,27.5,29.0,139.0,122.0,80.0,110.0,125.0,73.1,28.0,120.0,5.9,5.0,7.8,3.25,2023-01-05,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,95.0,95.0,80.0,38.0,50.0,175.0,150.0,125.0,140.0,165.0,100.0,40.0,220.0,24.0,18.0,20.0,20.0,2023-01-05,wholesale
Average Price,33.0668,29.1938,32.6642,64.2937,101.835,97.2111,93.73729999999999,84.84729999999999,38.8288,52.204499999999996,176.4145,159.4689,127.3849,141.30020000000002,156.69709999999998,106.08200000000001,42.131400000000006,248.71970000000002,17.5527,18.6812,21.5227,19.3219,2023-01-06,wholesale
Maximum Price,58.0,42.0,64.5,102.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,55.0,70.0,70.0,2023-01-06,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,32.75,29.0,139.0,130.0,87.0,110.0,125.0,73.1,29.0,120.0,5.9,6.0,8.0,3.5,2023-01-06,wholesale
Modal Price,28.0,26.0,30.0,61.0,100.0,90.0,95.0,80.0,38.0,50.0,175.0,150.0,125.0,140.0,165.0,100.0,40.0,220.0,24.0,15.0,20.0,20.0,2023-01-06,wholesale
Average Price,33.2694,29.2744,32.7931,63.9449,101.8883,97.06540000000001,93.69059999999999,84.9544,38.7605,52.0826,175.9537,159.5598,126.90559999999999,141.6372,156.1876,105.8621,42.0462,248.3766,17.5312,18.444300000000002,21.2887,18.8832,2023-01-07,wholesale
Maximum Price,58.0,42.0,63.0,102.0,126.0,132.5,128.0,115.0,52.0,72.5,241.75,220.0,200.0,190.0,240.0,165.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-07,wholesale
Minimum Price,16.45,17.0,23.0,50.0,70.0,70.0,73.0,65.0,32.75,30.0,138.5,135.0,87.0,110.0,126.0,73.1,29.0,120.0,5.9,6.8,8.0,3.0,2023-01-07,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,90.0,95.0,80.0,38.0,50.0,175.0,150.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,15.0,20.0,20.0,2023-01-07,wholesale
Average Price,32.9794,28.944499999999998,32.6385,62.7222,100.5733,95.7553,92.57600000000001,83.9501,38.324600000000004,51.1997,176.18970000000002,158.7956,122.939,140.8459,155.2565,105.8199,40.2431,246.925,18.1091,17.3375,20.115,16.1161,2023-01-08,wholesale
Maximum Price,58.0,41.0,63.0,85.0,124.5,132.0,117.0,115.0,46.0,72.5,241.75,220.0,186.81,178.6,240.0,174.0,90.0,580.0,28.0,45.0,70.0,57.0,2023-01-08,wholesale
Minimum Price,18.0,17.0,22.65,50.0,70.0,70.0,73.0,65.0,33.0,30.0,138.5,135.0,87.0,110.0,126.0,82.0,29.64,120.0,5.9,7.0,8.0,3.0,2023-01-08,wholesale
Modal Price,28.0,27.0,30.0,62.0,100.0,95.0,95.0,80.0,38.0,55.0,175.0,150.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,15.0,20.0,10.0,2023-01-08,wholesale
Average Price,33.1215,29.354499999999998,32.583200000000005,64.2325,101.5957,96.8426,93.40540000000001,84.5574,38.6334,51.788599999999995,175.8049,159.4847,126.0846,141.4867,155.0873,105.76520000000001,41.8554,248.83669999999998,17.474,18.307100000000002,21.0084,18.1616,2023-01-09,wholesale
Maximum Price,58.0,42.0,63.0,102.0,124.5,132.5,117.0,113.0,48.0,72.5,241.75,220.0,200.0,190.0,240.0,174.0,90.0,580.0,28.0,50.0,45.0,70.0,2023-01-09,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,27.0,30.0,140.0,121.0,85.0,110.0,125.0,73.1,27.5,120.0,5.8,6.0,8.0,2.7,2023-01-09,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,92.5,95.0,80.0,38.0,55.0,175.0,150.0,130.0,140.0,150.0,100.0,40.0,220.0,24.0,15.0,20.0,8.0,2023-01-09,wholesale
Average Price,33.2027,29.2427,32.6887,64.4696,101.98469999999999,97.23389999999999,93.71209999999999,84.885,38.7732,51.9821,176.537,159.4533,127.28299999999999,141.6059,155.8016,105.5092,42.1542,247.49020000000002,17.4731,18.358,21.3592,18.712699999999998,2023-01-10,wholesale
Maximum Price,58.0,42.0,64.5,102.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-10,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,25.5,29.0,130.0,120.0,84.5,110.0,125.0,73.0,27.5,120.0,5.8,6.0,8.0,2.7,2023-01-10,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,95.0,95.0,85.0,38.0,55.0,175.0,150.0,125.0,140.0,165.0,100.0,40.0,220.0,24.0,15.0,20.0,10.0,2023-01-10,wholesale
Average Price,33.0454,29.223499999999998,32.79,64.22489999999999,101.7043,96.9437,93.5439,84.6151,38.7596,52.2778,176.77290000000002,159.5195,127.2584,141.0814,155.99200000000002,106.01190000000001,41.9004,249.2229,17.4881,18.1835,21.2731,18.6986,2023-01-11,wholesale
Maximum Price,58.0,42.5,64.5,102.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,190.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-11,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,25.0,30.0,138.5,115.0,83.5,110.0,125.0,73.0,27.0,120.0,5.5,6.0,8.0,2.7,2023-01-11,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,92.5,95.0,85.0,38.0,52.5,175.0,150.0,135.0,140.0,150.0,100.0,40.0,220.0,24.0,16.5,20.0,10.0,2023-01-11,wholesale
Average Price,33.1419,29.352800000000002,32.833,64.3004,101.8199,96.8952,93.6426,84.70120000000001,38.7506,52.3624,176.63279999999997,159.0919,127.1602,141.16639999999998,156.1781,105.73,42.1788,247.3164,17.717100000000002,18.1796,21.395500000000002,18.656,2023-01-12,wholesale
Maximum Price,56.5,42.5,64.5,102.0,126.0,136.0,128.0,115.0,52.0,72.5,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-12,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,24.5,29.0,138.0,114.5,83.0,110.0,125.0,73.0,26.5,120.0,5.0,6.0,8.0,3.2,2023-01-12,wholesale
Modal Price,28.0,26.0,30.0,60.0,102.5,90.0,95.0,80.0,38.0,50.0,180.0,150.0,130.0,140.0,150.0,100.0,40.0,200.0,24.0,15.0,20.0,10.0,2023-01-12,wholesale
Average Price,33.083200000000005,29.4595,32.9389,64.3498,101.8666,97.0712,93.8352,84.8532,38.7789,52.3929,176.8741,158.89790000000002,126.9607,140.97899999999998,155.8277,105.5202,42.0657,247.6374,17.3438,18.3201,21.4954,19.0381,2023-01-13,wholesale
Maximum Price,58.0,42.5,64.5,102.0,126.0,136.0,128.0,115.0,52.0,75.0,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-13,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,24.5,29.0,138.0,114.5,83.0,110.0,125.5,73.0,26.5,120.0,5.0,6.0,8.0,3.0,2023-01-13,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,90.0,95.0,82.5,38.0,50.0,180.0,150.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,18.0,20.0,10.0,2023-01-13,wholesale
Average Price,32.4966,28.8283,32.9546,63.7614,101.3392,95.90709999999999,93.4586,84.17649999999999,38.8545,52.327600000000004,176.5361,158.8374,125.87049999999999,140.8976,156.67940000000002,106.0907,41.2235,249.736,18.043499999999998,17.1813,20.695,17.9593,2023-01-14,wholesale
Maximum Price,54.5,41.0,64.5,100.0,126.0,136.0,128.0,115.0,52.0,76.0,241.75,220.0,200.0,190.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-14,wholesale
Minimum Price,16.45,17.0,23.0,50.0,70.0,70.0,73.0,65.0,34.0,30.0,140.0,132.0,86.0,110.0,124.5,73.0,29.64,120.0,5.8,6.0,8.0,3.2,2023-01-14,wholesale
Modal Price,28.0,26.0,30.0,60.0,100.0,90.0,95.0,85.0,38.0,50.0,180.0,150.0,130.0,140.0,157.5,100.0,40.0,220.0,24.0,10.0,19.0,8.0,2023-01-14,wholesale
Average Price,32.7248,29.0275,32.5965,62.8238,100.6533,95.3899,93.0352,84.0544,38.3102,51.8287,175.4866,158.5489,123.1458,140.4402,154.0026,105.3336,40.1381,246.02509999999998,18.251199999999997,16.9069,20.1226,16.608,2023-01-15,wholesale
Maximum Price,54.5,41.0,52.5,87.0,124.5,131.0,117.0,115.0,45.0,76.0,241.75,220.0,180.0,190.0,210.0,174.0,90.0,580.0,28.0,45.0,70.0,60.0,2023-01-15,wholesale
Minimum Price,18.0,17.0,22.65,50.0,70.0,70.0,73.0,65.0,33.0,30.0,138.0,132.0,86.0,110.0,124.5,85.9,29.64,120.0,5.8,6.25,8.0,5.0,2023-01-15,wholesale
Modal Price,28.0,26.0,30.0,62.0,100.0,92.5,95.0,80.0,38.0,50.0,175.0,155.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,10.0,20.0,10.0,2023-01-15,wholesale
Average Price,32.9846,29.4865,33.0285,64.1062,101.4675,96.46969999999999,93.68889999999999,84.5821,38.7079,52.2246,176.5164,158.6542,125.78389999999999,140.6218,154.8658,104.87299999999999,41.5247,249.732,17.5306,17.8826,21.251199999999997,18.6678,2023-01-16,wholesale
Maximum Price,58.0,42.5,63.0,102.0,126.0,132.0,128.0,115.0,52.0,76.0,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-16,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,24.5,29.0,138.0,114.5,83.0,110.0,124.5,73.0,26.5,120.0,5.0,5.0,8.0,3.0,2023-01-16,wholesale
Modal Price,28.0,26.0,30.0,62.0,100.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,157.5,100.0,40.0,220.0,24.0,12.5,20.0,10.0,2023-01-16,wholesale
Average Price,32.9889,29.451999999999998,33.0792,64.21770000000001,101.8461,96.9402,93.9434,84.68450000000001,38.789699999999996,52.4371,176.9479,158.9823,126.89110000000001,140.691,154.964,105.1933,42.006400000000006,249.4382,17.5166,17.941,21.3855,19.3952,2023-01-17,wholesale
Maximum Price,58.0,42.5,64.5,102.0,126.0,136.0,128.0,115.0,52.0,76.0,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-17,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,24.5,29.0,138.0,114.5,83.0,110.0,123.0,73.0,26.5,120.0,5.0,5.0,8.0,3.0,2023-01-17,wholesale
Modal Price,28.0,26.0,30.0,62.0,100.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,165.0,100.0,40.0,220.0,24.0,12.0,20.0,10.0,2023-01-17,wholesale
Average Price,33.103,29.444699999999997,33.134899999999995,64.1984,101.9534,96.93889999999999,94.1158,84.67379999999999,38.772600000000004,52.43899999999999,177.2964,159.08,126.9399,140.4808,155.0264,105.08370000000001,42.0423,249.4225,17.4732,18.011400000000002,21.3541,19.5249,2023-01-18,wholesale
Maximum Price,58.0,42.5,64.5,102.0,126.0,136.0,128.0,115.0,52.0,76.0,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-18,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,70.0,73.0,65.0,24.5,29.0,137.0,114.5,83.0,110.0,122.0,72.8,26.5,120.0,5.0,5.0,8.0,3.0,2023-01-18,wholesale
Modal Price,28.0,26.0,32.0,62.0,100.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,165.0,100.0,40.0,220.0,24.0,12.0,20.0,10.0,2023-01-18,wholesale
Average Price,33.0871,29.5433,33.1112,64.1435,101.7429,96.8725,94.0668,84.4401,38.729,52.65520000000001,177.0963,158.933,126.46690000000001,140.6473,154.5076,104.4964,41.8124,248.387,17.473499999999998,17.916,21.509,19.7087,2023-01-19,wholesale
Maximum Price,58.0,42.5,64.5,102.0,126.0,136.0,128.0,115.0,52.0,76.0,241.75,220.0,200.0,200.0,240.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-19,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,65.0,70.0,65.0,24.5,29.0,137.0,114.5,83.0,110.0,122.0,72.8,26.5,120.0,5.0,5.0,8.0,4.0,2023-01-19,wholesale
Modal Price,28.0,26.0,32.0,62.0,100.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,165.0,100.0,40.0,220.0,24.0,15.0,20.0,10.0,2023-01-19,wholesale
Average Price,32.9575,29.551599999999997,33.15,64.1806,101.87200000000001,96.8044,94.1479,84.23559999999999,38.766799999999996,52.5882,177.1781,158.991,126.4227,140.6849,154.3503,104.6323,41.813100000000006,248.9828,17.625799999999998,17.653399999999998,21.414,19.3615,2023-01-20,wholesale
Maximum Price,58.0,42.5,64.5,104.0,126.0,136.0,128.0,115.0,52.0,76.0,241.75,220.0,200.0,200.0,235.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-20,wholesale
Minimum Price,16.45,17.0,17.5,50.0,70.0,65.0,70.0,65.0,24.5,29.0,136.0,114.5,83.0,110.0,121.0,72.8,26.5,120.0,5.0,5.0,8.0,4.0,2023-01-20,wholesale
Modal Price,28.0,26.0,32.0,62.0,100.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,165.0,100.0,40.0,220.0,24.0,12.0,20.0,10.0,2023-01-20,wholesale
Average Price,33.2692,29.753200000000003,33.4212,63.8929,101.80040000000001,96.6599,94.2059,84.16799999999999,38.6795,52.6383,176.3653,158.7792,125.9091,140.0326,153.76,104.64110000000001,41.4494,248.2733,17.712,17.442999999999998,21.2403,19.3822,2023-01-21,wholesale
Maximum Price,58.0,42.5,64.5,104.0,126.0,136.0,128.0,115.0,52.0,76.0,241.75,220.0,200.0,190.0,235.0,174.0,90.0,580.0,28.0,48.0,70.0,70.0,2023-01-21,wholesale
Minimum Price,16.5,17.0,22.65,50.0,70.0,65.0,70.0,65.0,24.5,30.0,136.0,114.5,83.0,110.0,121.0,78.2,26.5,120.0,5.0,5.0,8.0,4.0,2023-01-21,wholesale
Modal Price,28.0,27.0,30.0,62.0,105.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,12.0,20.0,15.0,2023-01-21,wholesale
Average Price,32.818400000000004,29.3106,33.1479,62.688900000000004,101.2481,96.1419,93.4294,83.4973,38.3721,51.9622,177.99400000000003,158.2031,122.4439,139.2433,151.23149999999998,103.2674,39.9462,246.2004,18.4895,16.2226,20.397100000000002,17.1673,2023-01-22,wholesale
Maximum Price,55.0,41.0,55.0,85.0,124.5,135.0,120.0,115.0,45.0,76.0,241.75,210.0,178.0,190.0,210.0,174.0,90.0,580.0,28.0,48.0,70.0,60.0,2023-01-22,wholesale
Minimum Price,18.0,17.0,23.5,50.0,70.0,60.0,65.0,65.0,33.0,30.0,136.0,122.5,84.0,110.0,121.0,84.0,29.0,120.0,5.8,5.2,8.0,4.0,2023-01-22,wholesale
Modal Price,28.0,27.0,30.0,60.0,105.0,95.0,95.0,80.0,39.0,50.0,180.0,150.0,135.0,140.0,150.0,100.0,40.0,220.0,24.0,10.0,20.0,10.0,2023-01-22,wholesale
Average Price,33.1861,29.775199999999998,33.2166,64.3104,101.833,96.81459999999998,94.359,84.26700000000001,38.731500000000004,52.5897,176.405,158.0872,126.0228,140.373,153.5421,104.5185,41.9282,247.02009999999999,17.6176,17.7068,21.4523,19.695899999999998,2023-01-23,wholesale
Maximum Price,57.5,42.5,64.5,104.0,126.0,136.0,128.0,115.0,52.0,76.0,240.58,220.0,200.0,200.0,235.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-23,wholesale
Minimum Price,16.5,17.0,17.5,50.0,70.0,60.0,65.0,65.0,24.5,29.0,136.0,114.5,83.0,110.0,120.0,80.0,26.5,120.0,5.0,5.0,9.0,3.0,2023-01-23,wholesale
Modal Price,28.0,26.0,30.0,62.0,105.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,10.0,20.0,10.0,2023-01-23,wholesale
Average Price,33.2843,29.953200000000002,33.3842,64.08970000000001,101.7682,96.8415,94.38159999999999,84.18530000000001,38.6794,52.2552,176.675,158.37120000000002,125.355,140.2565,153.0602,103.9534,41.748900000000006,248.0767,17.6978,17.3189,21.246199999999998,18.9982,2023-01-24,wholesale
Maximum Price,58.0,42.5,64.5,104.0,126.0,136.0,128.0,115.0,52.0,76.0,240.58,220.0,200.0,200.0,235.0,174.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-24,wholesale
Minimum Price,16.5,17.0,18.25,50.0,70.0,60.0,65.0,65.0,24.5,29.0,136.5,114.5,83.0,110.0,120.0,76.0,26.5,120.0,5.0,5.0,8.0,3.2,2023-01-24,wholesale
Modal Price,28.0,28.0,30.0,61.0,100.0,95.0,95.0,80.0,40.0,50.0,180.0,160.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,10.0,20.0,10.0,2023-01-24,wholesale
Average Price,33.270700000000005,30.0226,33.427,64.0892,101.91329999999999,96.92190000000001,94.4118,84.1242,38.7361,52.5114,176.87169999999998,158.0733,125.31040000000002,140.0986,152.97299999999998,103.7966,41.8953,248.1435,17.7548,17.0894,21.270599999999998,19.3235,2023-01-25,wholesale
Maximum Price,58.0,42.5,64.5,104.0,126.0,136.0,128.0,115.0,52.0,76.0,240.58,220.0,200.0,200.0,235.0,165.0,90.0,580.0,28.0,46.0,70.0,70.0,2023-01-25,wholesale
Minimum Price,16.5,17.0,18.25,50.0,70.0,60.0,65.0,65.0,32.75,29.0,136.75,122.5,84.0,110.0,119.0,76.0,28.0,120.0,5.8,5.0,8.9,3.2,2023-01-25,wholesale
Modal Price,28.0,28.0,30.0,62.0,100.0,95.0,95.0,80.0,38.0,50.0,180.0,150.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,10.0,20.0,20.0,2023-01-25,wholesale
Average Price,33.4174,29.639400000000002,33.1192,62.9076,100.9789,95.9921,93.4833,83.1417,38.374,51.8559,175.18189999999998,157.4867,122.5458,139.049,150.4065,102.6776,40.2037,248.4196,18.0592,16.1234,20.0893,17.3754,2023-01-26,wholesale
Maximum Price,58.0,42.0,55.0,98.0,124.5,145.0,120.0,113.0,45.0,76.0,240.58,200.0,200.0,190.0,235.0,160.0,90.0,519.34,27.0,38.0,45.0,60.0,2023-01-26,wholesale
Minimum Price,18.0,17.0,23.0,50.0,70.0,60.0,65.0,65.0,25.5,30.0,136.8,114.0,82.5,110.0,119.0,80.0,27.0,120.0,5.5,5.0,8.5,3.2,2023-01-26,wholesale
Modal Price,30.0,28.0,30.0,62.0,100.0,95.0,95.0,80.0,40.0,50.0,180.0,160.0,130.0,140.0,150.0,100.0,40.0,200.0,24.0,11.0,20.0,20.0,2023-01-26,wholesale
Average Price,33.1923,29.964499999999997,33.374,64.0918,101.8618,96.8938,94.52159999999999,84.1991,38.689,52.571099999999994,176.6327,157.9634,125.4208,139.9432,152.9452,103.9504,41.7276,248.263,17.5929,17.0134,21.1338,18.7383,2023-01-27,wholesale
Maximum Price,58.0,42.5,64.5,104.0,126.0,145.0,128.0,115.0,52.0,76.0,240.58,220.0,200.0,200.0,235.0,165.0,90.0,580.0,28.0,40.0,70.0,70.0,2023-01-27,wholesale
Minimum Price,16.5,17.0,18.25,50.0,70.0,60.0,65.0,68.0,25.5,29.0,136.0,114.0,82.5,110.0,118.0,76.0,27.5,120.0,5.5,5.0,9.0,3.0,2023-01-27,wholesale
Modal Price,28.0,28.0,34.0,60.0,100.0,95.0,95.0,80.0,38.0,50.0,180.0,155.0,125.0,140.0,150.0,100.0,40.0,220.0,24.0,11.0,20.0,10.0,2023-01-27,wholesale
Average Price,33.4634,29.8594,33.549499999999995,63.854,101.9454,96.72319999999999,94.34819999999999,84.0808,38.651399999999995,52.2691,175.6677,157.7177,124.4518,139.3842,152.2655,103.25049999999999,41.3829,248.6189,17.9673,16.756,20.641199999999998,18.371199999999998,2023-01-28,wholesale
Maximum Price,58.0,42.5,64.5,104.0,126.0,136.0,128.0,115.0,52.0,76.0,240.58,210.0,200.0,190.0,230.77,165.0,90.0,580.0,28.0,50.0,70.0,70.0,2023-01-28,wholesale
Minimum Price,16.5,17.0,22.65,50.0,70.0,60.0,65.0,65.0,25.5,30.0,136.0,114.0,82.5,110.0,118.0,76.0,27.5,120.0,5.5,6.0,9.0,3.0,2023-01-28,wholesale
Modal Price,29.0,28.0,30.0,60.0,100.0,95.0,95.0,80.0,40.0,50.0,180.0,160.0,130.0,140.0,150.0,100.0,40.0,220.0,24.0,10.0,20.0,20.0,2023-01-28,wholesale
Average Price,33.2436,29.7331,33.3236,62.6158,101.111,95.5475,93.46530000000001,83.11309999999999,38.2811,51.5511,176.1434,157.381,120.6921,138.63309999999998,150.592,102.7959,39.985,246.02020000000002,18.5789,15.8352,19.9062,16.3261,2023-01-29,wholesale
Maximum Price,58.0,42.0,55.0,80.0,124.5,132.5,117.0,115.0,45.0,76.0,240.58,200.0,170.0,190.0,230.0,165.0,90.0,580.0,28.0,46.0,70.0,60.0,2023-01-29,wholesale
Minimum Price,18.0,17.0,23.5,50.0,70.0,60.0,65.0,65.0,34.0,30.0,136.0,122.5,84.0,112.7,118.0,85.9,28.0,120.0,5.8,6.0,9.0,3.0,2023-01-29,wholesale
Modal Price,29.0,28.0,32.0,60.0,102.5,95.0,95.0,80.0,40.0,50.0,180.0,160.0,130.0,140.0,150.0,100.0,40.0,220.0,24.0,11.0,20.0,20.0,2023-01-29,wholesale
Average Price,33.4638,30.0346,33.4653,64.2531,101.56120000000001,96.8941,94.6795,84.219,38.657399999999996,52.382,175.74349999999998,157.5341,124.7474,139.14600000000002,152.2034,103.6461,41.7337,247.218,17.6561,17.1271,21.0138,18.8129,2023-01-30,wholesale
